BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-99692,Ville de Wingles,None,"Mme LOUP Maryse, Maire",,,"26, Rue Jules Guesde BP 65",62410,Wingles,,,,,,,,,,,,False,False,,False,False
15-99693,Les Hôpitaux de Chartres,None,Cellule Marchés,,,BP 30407,28018,Chartres,,02-37-30-30-20,,02-37-30-31-17,cellulemarches@ch-chartres.fr,,http://achat-hopital.com,,,,,False,False,,False,False
15-99694,Centre hospitalier d'armentières,None,Gourdin Christophe,,,"112, rue Sadi Carnot - BP 189",59421,Armentières,,,,,,,,,,,,False,False,,False,False
15-99695,ville de Toulouse,None,M. Ville de Toulouse Le Maire de la,,,Hôtel de Ville Place du Capitole,31000,Toulouse,,05-81-91-72-00,,05-62-27-65-42,marchespublics@toulouse-metropole.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99696,SIRA,None,Monsieur le Président,,,321 rue de Londres,62730,les Attaques,,03-21-85-53-10,,,stephane.lavoine@sira-eau.fr,,,,,,,False,False,,False,False
15-99697,ESID de Brest,None,"M. Section soutien achats Le responsable, ESID de Brest",,,BCRM de Brest - ESID - SAI - BAM - service soutien achat,29240,Brest cédex 9,,02-98-14-81-83,,02-98-14-81-07,,,,,,,,False,False,,False,False
15-99698,Centre Hospitalier d'Argentan,None, Monsieur le directeur,,,47 rue aristide briand - cs 50209,61203,Argentan cedex,,02-33-12-35-32,,02-33-12-33-10,marches.publics@ch-argentan.fr,http://ch-argentan.e-marchespublics.com,http://ch-argentan.e-marchespublics.com,,,,,False,False,,False,False
15-99699,Centre Hospitalier de Lens,None,DUQUENNE Sylvia,,,"99, route de La Bassée",62307,Lens cedex,,,,,sduquenne@ch-lens.fr,http://ch-lens.fr,http://achatpublic.com,,,,,False,False,,False,False
15-99700,Métropole Européenne de Lille,None,"M. DUPONT Bernard, Gestionnaire de marché",,,1 RUE DU BALLON CS 50749,59034,Lille cedex,,03-20-21-30-92,,03-20-21-25-69,sgrm@lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,,False,False,,False,False
15-99701,OFFICE NATIONAL DES FORETS,None,"M. Raoux Philippe, OFFICE NATIONAL DES FORETS",,,143 RUE PIERRE CORNEILLE,69003,Lyon,,04-72-60-09-30,,,,,,,,,,False,False,,False,False
15-99702,CHU de Grenoble,263 800 302 00014,Mlle Sophie Perrier,Cellule des marchés,,Pole Management - Pavillon Moidieu CS 10217,38043,Grenoble cedex 9,,(+33) 4-76-76-75-82,,(+33) 4-76-76-68-50,chugmarchespps@chu-grenoble.fr,http://www.chu-grenoble.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_cYH8380wjf,,,False,False,,False,False
15-99705,Ville de Marseille,None, M. le Maire,,,Hôtel de Ville - quai du port Hôtel de Ville - quai du port,13233,Marseille cedex 20,,,,,dgaj-dmp@mairie-marseille.fr,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-99707,Conseil Général de Saône-et-Loire,None,M. Président Le,,,Espace Duhesme - 18 rue de Flacé,71026,Mâcon cedex 9,,,,03-85-39-76-52,,,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
15-99708,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut Gentille CS 30. 140,6406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,,,,,,False,False,,False,False
15-99709,Commune de Saint Symphorien d'Ozon,None," M.pierre ballesio, maire",,,24 rue centrale,69360,Saint symphorien d'ozon,,(+33) 4-78-02-36-13,,(+33) 4-78-02-36-00,,http://saint-symphorien-ozon.e-marchespublics.com,http://saint-symphorien-ozon.e-marchespublics.com,,,,,False,False,,False,False
15-99710,Grand Port Maritime de Marseille,None,Jean-Raymond Sanchez,,,Direction de l'Aménagement - Département Gestion Territoriale Activité Réseaux Centre de Vie La Fossette - BP10,13771,Fos-sur-Mer,,04-42-48-68-72,,04-42-48-68-70,,,,,,,,False,False,,False,False
15-99711,CHRU de Lille,None,Mme POTTIE Colette,DTM2E - Groupe E,,Département des Ressources Physiques - Rue Philippe Marache,59037,Lille cedex,,(+33) 3-20-44-54-06,,(+33) 3-20-44-51-78,colette.pottie@chru-lille.fr,http://www.chru-lille.fr,,,,,,False,False,,False,False
15-99713,Département du Doubs,None, Julie DA COSTA,,,"7, avenue de la gare d'eau",25031,Besancon Cedex,,(+33) 3-81-25-81-25,,,julie.dacosta@doubs.fr,,http://doubs.marches.marcoweb.fr,,,,,False,False,,False,False
15-99714,SEDA,None,Mme LAUMOND Valérie,,,Pôle d'activités du Griffon 10 rue Pierre-Gilles de Gennes CS 10658,2007,Laon cedex,,03-23-23-00-55,,03-23-23-54-53,chapuis.xavier@seda-aisne.fr,https://seda.achatpublic.com,,,,,,False,False,,False,False
15-99716,OPH Clamart Habitat,None, Service marchés publics,,,"5, rue paul vaillant couturier",92140,Clamart,,01-46-45-35-40,,01-46-45-05-54,courrier@clamart-habitat.fr,http://clamart-habitat.e-marchespublics.com,http://clamart-habitat.e-marchespublics.com,,,,,False,False,,False,False
15-99719,Centre Hospitalier Andrée Rosemon,None, CELMA,,,Rue des Flamboyants - BP 6006,97306,Cayenne Cedex,,(+33) 5-94-39-50-50,5653,(+33) 5-94-39-51-18,gestion_cellule.marche@ch-cayenne.fr,http://char.marcoweb.fr,http://char.marcoweb.fr,,,,,False,False,,False,False
15-99724,UNIVERSITE PARIS SORBONNE,None,"Mlle GAUCHEZ Chloé, Service de la commande publique",,,"1, rue Victor Cousin",75230,Paris cedex 05,,01-40-46-33-18,,01-40-46-33-12,,http://www.paris-sorbonne.fr/,,,,,,False,False,,False,False
15-99725,Cté urbaine Dijonnaise,None,Direction de la commande publique,,,"40, avenue du DrapeauBP 17510",21075,Dijon cedex,,(+33) 3-80-74-51-72,,(+33) 3-80-74-52-82,,,http://www.achatpublic.com,http://www.achatpublic.com,http://www.achatpublic.com,,,False,False,,False,False
15-99726,Trigone Syndicat Mixte Départemental,None,Mr le Président,,,Zi Lamothe CS 40509,32021,Auch cedex 9,,05-62-61-25-15,,05-62-61-25-45,contact@trigone-gers.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-99728,Centre Hospitalier de Troyes,None,"M. RATSIMISETA Fabrice, directeur du service travaux et maintenance",,,"101, avenue Anatole France Cedex 03 BP 718",10000,TROYES,,03-25-49-47-97,,03-25-49-48-50,catherine.adnot@ch-troyes.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-99729,Commune de LA CAPELLE,None,Meresse Guy,,,"34, rue du Général De Gaulle",2260,La Capelle,,03-23-97-52-00,,,,,http://marches-securises.fr,,,,,False,False,,False,False
15-99731,Centre Hospitalier de Montélimar,None, service économique,,,Quartier Beausseret BP 249,26216,MONTELIMAR,,04-75-53-40-10,,04-75-53-40-98,gestion.marches@ch-montelimar.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-99732,Ville de Cannes,None," Monsieur le Maire ou son représentant, l'Adjoint délégué",,,Hôtel de ville de Cannes - Place Bernard Cornut Gentille CS 30. 140,6406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,,,,,,False,False,,False,False
15-99733,CYCLAD,None,,,,"1, Rue J. et M. Marcou CS 70019",17700,SURGERES,,,,,marchespublics@cyclad.org,,http://cyclad.marcoweb.fr,,,,,False,False,,False,False
15-99734,Commune de Fayence,None,M. le President du SIACSE,,,"syndicat intercommunal pour l'aménagement du cours supérieur de l'Endre 2,Place de la république",83440,Fayence,,,,,,,,,,,,False,False,,False,False
15-99736,Rectorat de l'Académie de Nantes,None,M. Racoupeau Vincent,,,Sibaa bp 72616,44326,Nantes cedex 3,,02-51-86-30-71,,,,,,,,,,False,False,,False,False
15-99737,Conseil général de Loire-Atlantique,None,M. Le Président,,,"Direction supports et moyens généraux Service logistique et achats 3, quai Ceineray - CS 94109 Cedex 1",44041,Nantes,,(+33) 2-40-99-81-33,,(+33) 2-40-99-81-68,,http://www.loire-atlantique.fr/,https://marches.loire-atlantique.fr/,,,,,False,False,,False,False
15-99738,Ville de Paris - DEVE,None," Gisèle DUBAIL, Ville de Paris",,,"103, avenue de France 103, avenue de France",75639,Paris cedex 13,,01-71-28-51-11,,01-71-28-51-39,camsejdeve@paris.fr,http://www.paris.fr,,,,,,False,False,,False,False
15-99739,CCI de Loir-et-Cher,None,Monsieur Philippe BROSSILLON,,,16 rue de la Vallée Maillard,41000,Blois,,,,,,,,,,,,False,False,,False,False
15-99744,si d'assainissement EGAT TARGASONNE,None,Maurice DE GERONA,,,"mairie d'Egat , 1 place de la Coloumine",66120,Egat,,04-68-30-12-28,,,mairie.egat@wanadoo.fr,,,,,,,False,False,,False,False
15-99746,Cté d'Agglomération Limoges Métropole,None, Président de la Communauté d'agglomération Limoges Métropole,,,"64, Avenue Georges Dumas-CS 10001",87031,LIMOGES CEDEX 1,,,,,,,,,,,,False,False,,False,False
15-99747,Cté de Communes du Rouillacais,None,AUBOUIN Michelle,,,314 avenue jean monnet,16170,Rouillac,,05-45-96-83-24,,,secretariat@cdcrouillacais.fr,http://www.synapse-ouest.com,,,,,,False,False,,False,False
15-99748,SATT LUTECH,None,Benoit Magnes,,,24 boulevard de l'hopital,75005,Paris,,06-45-61-58-50,,,benoit.magnes@sattlutech.com,http://www.sattlutech.com,https://www.boamp.fr/demat/consultation/CONS-15-99748,,,,,False,False,,False,False
15-99749,Ville de Chaponnay,None, Raymond durand,,,"2, place de la mairie",69970,Chaponnay,,04-78-96-00-10,,04-78-96-08-51,gaetan.guillot@mairie-chaponnay.fr,http://www.mairie-chaponnay.fr,http://mairie-chaponnay.e-marchespublics.com,,,,,False,False,,False,False
15-99750,CHU Rennes,None,Mme Portolleau Virginie,,,"Direction de l'ingénierie - Département Achat 2, rue Henri Le guilloux",35033,Rennes cédex 9,,(+33) 2-99-28-43-69,,(+33) 2-99-28-41-04,dpal_secretariat@chu-rennes.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99751,Conseil Général de la Drôme,None,"Mme Carpentier Emilie, Chef de secteur",,,26 avenue du Président E. Herriot,26026,Valence,,,,,,http://www.ladrome.fr,http://www.ladrome.fr,,,,,False,False,,False,False
15-99752,Office Equipement Hydraulique de Corse,None, le Directeur,,,Avenue Paul Giacobbi BP 678,20601,BASTIA,,04-95-30-93-93,,04-95-30-50-29,,http://www.oehc.fr,http://www.oehc.fr,,,,,False,False,,False,False
15-99753,SMPVD,None, LIEBUS Gilles,,,Château Neuf,46600,CREYSSE,,05-65-32-27-38,,05-65-32-28-92,smpvd@orange.fr,http://www.smpvd.fr,http://www.smpvd.fr,,,,,False,False,,False,False
15-99755,Ville de Suresnes,None, le Maire,,,2 rue Carnot BP 24,92151,Suresnes,,01-41-18-19-20,,,marchepub@ville-suresnes.fr,http://www.ville-suresnes.fr,http://www.ville-suresnes.fr,,,,,False,False,,False,False
15-99756,Ville de La Valette-du-Var,None,Mme Le Sénateur-Maire,,,Place Général de Gaulle,83160,La Valette du Var,,04-94-61-90-90,,04-94-61-90-66,marches.publics@lavalette83.fr,http://www.lavalette83.fr,http://www.lavalette83.fr,,,,,False,False,,False,False
15-99757,RIVP Construction,None, Laurence Kammerer,,,13 avenue de la Porte d'Italie TSA 61371,75621,Paris Cedex 13,,(+33) 1-77-75-11-00,,,laurence.kammerer@rivp.fr,http://www.rivp.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-99758,MINDEF/EMA/DCSCA/CESCOF/Antenne Navale,None,M. Hiaux Jean-Francois,,,BCRM de Toulon - CESCOF Antenne navale - BP 72 - Marchés publics,83800,Toulon cedex 9,,(+33) -04-22-43-65-89,,(+33) -04-22-43-65-86,cescof.an.marches@orange.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=249189&orgAcronyme=g7h,,,,,False,False,,False,False
15-99759,sebl,None,Madame Emmanuelle CHAMPIGNY,,,48 place mazelle,57045,Metz cedex,,03-87-39-78-00,,03-87-74-48-08,,http://sebl.fr,http://sebl.achatpublic.com,,,,,False,False,,False,False
15-99760,Haute Autorité de santé (HAS),None, Pole achat et marchés publics Pole achats et marchés publics,,,2 Avenue du Stade de France,93218,Saint denis la plaine,,01-55-93-70-50,,01-55-93-74-11,marche.public@has-sante.fr,http://www.has-sante.fr,,,,,,False,False,,False,False
15-99761,Cté d'Agglomération d'Hénin-Carvin,None, Monsieur le président,,,"242, bd schweitzer - bp 129",62253,Hénin beaumont cedex,,03-21-79-72-23,,03-21-49-75-20,,http://agglo-henincarvin.e-marchespublics.com,http://agglo-henincarvin.e-marchespublics.com,,,,,False,False,,False,False
15-99762,Université de Caen - Basse-Normandie,None,Mme Leveneur Stéphanie,,,Esplanade de la Paix,14032,Caen,,,,,,,,,,,,False,False,,False,False
15-99764,CCI de Loir-et-Cher,None,Monsieur Philippe BROSSILLON,,,16 rue Vallée Maillard,41000,Blois,,,,,,,,,,,,False,False,,False,False
15-99765,CRCI Nord - Pas de Calais,None,M. Maxime Bernard,,,299 boulevard de leeds cs 90028,59031,Lille,,(+33) 3-20-63-79-23,,,achats@norddefrance.cci.fr,http://www.nordpasdecalais.cci.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-99766,Commune de Maulette,None, Tondu eric,,,7 route de gambais,78550,Maulette,,01-30-59-62-54,,01-30-59-54-02,mairie.maulette@wanadoo.fr,,,,,,,False,False,,False,False
15-99769,Bordeaux Métropole,None, Direction de la communication,,,esplanade Charles de Gaulle,33076,Bordeaux Cedex,,(+33) 5-56-99-84-84,,(+33) 5-56-99-87-83,dircom@cu-bordeaux.fr,http://www.lacub.com,http://www.marchespublics-aquitaine.org,,,,,False,False,,False,False
15-99770,SICTOM de Loubeau,None,"M. HAYE Jean-Marie, Président",,,9 rue Montgolfier,79230,Prahecq,,05-49-26-05-21,,,s.birot.sictom@orange.fr,,,,,,,False,False,,False,False
15-99771,CCI de Loir-et-Cher,None,M. Philippe BROSSILLON,,,16 rue de la Vallée Maillard,41000,Blois,,02-54-44-64-73,,,phillig@loir-et-cher.cci.fr,,,,,,,False,False,,False,False
15-99773,Ville de Fréjus,None, Monsieur le Maire,,,Place FormigéCS 70108,83608,Fréjus Cedex,,(+33) 4-94-17-66-00,,(+33) 4-94-51-91-84,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-99774,Hôpitaux de Chartres,None,Audrey Guillon,,,BP 30407,28018,Chartres cedex,,02-37-30-31-23,,02-37-30-31-16,,https://achat-hopital.com,,,,,,False,False,,False,False
15-99775,commune de Le Pellerin,None,Mme Lysiane Blanchard,,,hôtel de villerue du docteur Gilbert Sourdille,44640,Le Pellerin,,,,,,,,,,,,False,False,,False,False
15-99776,Université d'Artois,None,"Mlle KORKUT Tania, Université d'Artois",,,9 rue du temple BP 10665,62030,Arras cedex,,03-21-60-37-52,,03-21-60-49-36,marches.achats@univ-artois.fr,http://univ-artois.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-99777,SOMINVAL,None,Mme MARCHAND Emmanuelle,,,12Avenue Jean Joxe,49109,Angers cedex 2,,(+33) 2-41-31-19-19,,(+33) 2-41-31-19-10,j.mary@sominval.fr,http://www.sominval.fr,http://www.centraledesmarches.com/,,,,,False,False,,False,False
15-99778,Ville de Fréjus,None, Monsieur le Maire,,,Place FormigéCS 70108,83608,Fréjus Cedex,,(+33) 4-94-17-66-59,,(+33) 4-94-51-91-84,,http://www.ville-frejus.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-99779,Ville de Fréjus,None, Monsieur le Maire,,,Place FormigéCS 70108,83608,Fréjus Cedex,,(+33) 4-94-17-66-59,,(+33) 4-94-51-91-84,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,,,,,,False,False,,False,False
15-99780,GIP des Ets de santé de Sud Rhône,None, Cellule des marchés du chm,,,Avenue de la pinède cs 20107,84918,Avignon cedex 9,,04-90-03-95-36,,04-90-03-70-37,valerie.mariani@ch-montfavet.fr,http://www.e-marchespublics.com,,,,,,False,False,,False,False
15-99781,Ministère de l'éducation nationale,None,Monsieur le secrétaire général,,,"de l'enseignement supérieur et de la recherche, secrétariat général, Service de l'action administrative et des moyens, Mission des achats pour la Direction générale de l'enseignement scolaire",75732,Paris Cedex 15,,,,,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-99782,commune de Courcouronnes,None, Stéphane BEAUDET,,,2 rue paul puech,91080,Courcouronnes,,01-69-36-66-66,,,,,,,,,,False,False,,False,False
15-99783,Chancellerie des Universités de Paris,None,"Mme BIERNACKI Carine, Chancellerie des universités de Paris",,,"47, rue des Ecoles",75230,Paris,,01-40-46-21-25,,01-40-46-21-40,marches.chancellerie@ac-paris.fr,,,,,,,False,False,,False,False
15-99786,Ville de Chelles,None,Direction de la Commande Publique,,,Parc du Souvenir Emile Fouchard,77505,Chelles cedex,,01-64-72-85-66,,01-64-72-88-17,dcp@chelles.fr,,https://marchespublics-ville-chelles.omnikles.com,,,,,False,False,,False,False
15-99787,Cté d'Agglomération du Carcassonne,None,"M. Banquet Régis, Président",,,1 rue Pierre Germain,11890,Carcassonne cedex 9,,04-68-10-56-00,,04-68-47-81-60,marches@carcassonne-agglo.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99788,B R G M,None,"Mme DEGORE Patricia, Acheteur",,,BRGM DPSM NORD - Rue Blériot,62420,Billy montigny,,,,,p.degore@brgm.fr,http://www.achatpublic.com,,,,,,False,False,,False,False
15-99789,Ville de Villeneuve-la-Garenne,None,"M. Boulanger Alain-Bernard, Maire",,,Hôtel de Ville - 28 avenue de Verdun,92390,Villeneuve la garenne,,01-40-85-57-12,,01-40-85-58-59,fmeurgey@villeneuve92.com,http://www.villeneuve92.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99790,Université de Nice Sophia Antipolis,None,Mme Le Président,,,"DAF / Service des marchés 28, Avenue de Valrose BP 2135 Cedex 2",6103,Nice,,,,,,,http://unice.marcoweb.fr/,,,,,False,False,,False,False
15-99791,Centre Hospitalier d'Argenteuil,None,Mariatou Dramé,,,69 rue du lieutenant-colonel prudhon,95100,argenteuil,,01-34-23-25-64,,01-34-23-21-74,mariatou.drame@ch-argenteuil.fr,http://www.ch-argenteuil.fr,http://www.achat-hopital.com,,,,,False,False,,False,False
15-99792,DIR Centre-Ouest,None,M. Directeur Le,,,Le Pastel 22 rue des Pénitents Blancs,87032,Limoges cedex,,(+33) 5-87-50-60-00,,(+33) 5-87-50-60-49,dir-centre-ouest@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
15-99793,CNRS Délégation Côte d'Azur,None,Olivier RAINART,,,"250, rue Albert Einstein CS 10 269",6905,Sophia Antipolis cedex,,,,,,,,,,,,False,False,,False,False
15-99794,OPH Maisons-Alfort Habitat,None,"M. ROY Manuel, Directeur Général",,,15 bis rue Parmentier,94700,Maisons Alfort,,,,,,,http://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=55293,,,,,False,False,,False,False
15-99795,Centre Hospitalier de Cornouaille,None,,,,Pharmacie-14 Avenue Yves Thépot-BP 1757,29107,Quimper Cedex,,(+33) 2-98-52-63-38,,(+33) 2-98-52-62-10,sa.drmse@ch-cornouaille.fr,https://www.achat-hopital.com,,,,,,False,False,,False,False
15-99796,Région Île-de-France,None,"M. MERMBERG Arnaud, Gestionnaire marchés",,,"35, boulevard des Invalides 24, rue du Général Bertrand",75007,Paris,,01-53-85-71-58,7158,01-53-85-57-79,arnaud.mermberg@iledefrance.fr,http://www.iledefrance.fr/marches-publics/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=163425&orgAcronyme=t5y,,,,,False,False,,False,False
15-99797,Ville d'Ajaccio,None,M. MARCANGELI Laurent,,,Mairie d'Ajaccio 2 avenue sérafini BP 412,20304,Ajaccio cedex,,(+33) 4-95-51-52-84,,,dajcp@ville-ajaccio.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99798,Ville de Puteaux,None,Mme MAGNE Marilyne,Service des marchés publics,,131 rue de la République,92800,Puteaux,,(+33) -01-46-92-92-53,,(+33) -01-46-92-93-95,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99799,Conseil Général du Calvados,None,Mme Sinniger Marie-sophie,,,DGA Aménagement et Déplacements 1 place Gambetta BP 20520,14035,Caen cedex,,,,,yvette.viel@calvados.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_JULyzKYVvd,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_JULyzKYVvd,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_JULyzKYVvd,,,False,False,,False,False
15-99801,Ville de Marseille,None, M. Le maire,,,Hôtel de ville - quai du port Hôtel de ville - quai du port,13233,Marseille cedex 20,,,,,,http://marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,http://marchespublics.mairie-marseille.fr,,,False,False,,False,False
15-99802,Commune de Port Sainte Marie,None,"M. DELOGE Stéphanie, Commune de Port-Sainte-Marie",,,Place Jean Barennes,47130,Port-sainte-marie,,05-53-87-21-19,,05-53-87-99-50,port-sainte-marie.mairie@wanadoo.fr,http://www.portsaintemarie.fr/,,,,,,False,False,,False,False
15-99804,Centre Hospitalier de Bligny,None,service achats,,,Route de Bligny,91640,Briis sous Forges,,(+33) 1-69-26-37-53,,(+33) 1-69-26-30-92,,http://www.chbligny.fr,,http://www.chbligny.fr,,,,False,False,,False,False
15-99806,Sytevom,None,"M. Tisserand Franck, Président",,,Les Fougères,70130,Noidans le ferroux,,333-84-76-93-00,,,lguyot@sytevom.org,,,,,,,False,False,,False,False
15-99807,Ville d'Argelés sur mer,None,M. Le Député-maire,,,Allée Ferdinand Buisson B.P. 99,66704,Argeles Sur Mer Cedex,,,,,,,http://argeles-sur-mer.marcoweb.fr,,,,,False,False,,False,False
15-99808,Centre de Gestion FPT Loire-Atlantique,None, Monsieur le président,,,"Centre de gestion de la fonction publique territoriale de loire-atlantique 6, rue du pen duick &#921;&#921; cs 66225",44262,Nantes cedex 2,,02-40-20-00-71,,02-40-89-00-65,c.richard@cdg44.fr,http://www.cdg44.fr,,,,,,False,False,,False,False
15-99809,Ville d'Aire sur la Lys,None,M. DISSAUX Jean Claude,,,"9, grand place",62120,Aire sur la lys,,,,,herve-delattre@wanadoo.fr,,,,,,,False,False,,False,False
15-99810,CA des Portes de l'Eure,None, Direction de la Commande publique,,,12 rue La Mare à Jouy,27120,Douains,,(+33) 2-76-48-02-58,,(+33) 2-32-53-95-36,marchespublics@cape27.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-99811,ENSAD,None,M. BEOLET Hubert,,,31 rue d'Ulm,75005,Paris,,(+33) 1-42-34-97-09,,(+33) 1-42-34-97-86,hubert.beolet@ensad.fr,http://www.ensad.fr,,,,,,False,False,,False,False
15-99812,Habitat Pays de Romans,None,M. Vérot P.,,,BP 154,26104,Romans sur isere cedex,,(+33) -04-75-70-00-70,,(+33) -04-75-05-85-41,service.p@romans-habitat.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99813,Ville d'Éragny sur Oise,None,Monsieur le Maire,,,Place Louis Don Marino,95610,Eragny sur Oise,,(+33) 1-34-48-35-00,,(+33) 1-34-48-35-01,marchespublicseragny@eragny.fr,http://www.eragny.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-99814,COMMUNE DE MERIGNIES,None,Melon Francis,,,45 rue de la mairie,59710,Mérignies,,03-20-41-53-00,,03-20-41-53-04,mairie@merignies.fr,,,,,,,False,False,,False,False
15-99815,Ville de Grenoble,None,M. Le Maire,,,11 Boulevard Jean Pain CS 91066 Cedex 1,38021,Grenoble,,,,,,,,,,,,False,False,,False,False
15-99816,Université Blaise Pascal,None,"M. PROUX Janick, Directeur de l'immobilier et de la logistique",,,34 avenue Carnot,63006,Clermont-ferrand,,04-73-40-62-85,,04-73-40-61-66,,http://www.univ-bpclermont.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-99818,Ville de Meaux,None,Mme Quirici Catherine,,,Place de l'Hôtel de Ville BP 227,77107,Meaux cedex,,01-60-09-98-31,,01-60-09-97-73,catherien.quirici@meaux.fr,,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99819,Conseil Général des Hauts-de-Seine,None,Mlle Eléna Prévot,,,2-16 boulevard Soufflot,92015,Nanterre,,,,,eprevot@cg92.fr,,,,,,,False,False,,False,False
15-99822,Ville d'Aix-en-Provence,21130001700012,"M. Maurice Chazeau, Elu délégué aux Marchés Publics",Direction des marchés publics,,Hôtel de ville,13616,Aix-en-provence cedex,,(+33) 4-42-91-96-50,,(+33) 4-42-91-91-77,,http://www.mairie-aixenprovence.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_qZt6ZJv1YC,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_qZt6ZJv1YC,,,False,False,,False,False
15-99823,Limoges Habitat,None, Pôle services techniques,,,224 rue françois perrin Cs 90398,87010,Limoges cedex,,05-55-43-45-00,,05-55-43-45-11,contact@limogeshabitat.fr,http://www.limogeshabitat.fr,http://limogeshabitat.e-marchespublics.com,,,,,False,False,,False,False
15-99824,Conseil Régional d'Aquitaine,None,M. Président le,,,"14, rue Francois de Sourdis",33077,Bordeaux cedex,,05-57-57-80-00,,05-57-57-86-26,,http://region.aquitaine.fr,,,,,,False,False,,False,False
15-99825,Ville de Meaux,None,Mme Catherine Quirici,,,Place de l'Hôtel de Ville,77107,Meaux cedex,,01-60-09-98-31,,01-60-09-97-73,catherine.quirici@meaux.fr,http://www.ville-meaux.fr,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-99828,Commune de Vitry sur Seine,None,Mme CHAPUIS Muriel,,,2 avenue youri gagarine,94407,Vitry sur seine,,(+33) -01-46-82-83-53,,,muriel.chapuis@mairie-vitry94.fr,,https://vitry94.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
