BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-193073,Cté Cnes du Grand Pic St Loup,None,M. Alain BARBE,,,Hôtel de la Communauté25 Allée de l'Espérance,34270,St Mathieu de Tréviers,,(+33) -04-67-55-17-00,,(+33) -04-67-55-17-01,marches.publics@ccgpsl.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-193074,Commune de Vitry sur Seine,None,Mme LAVOINE Patricia,,,2 avenue youri gagarine,94407,Vitry sur seine,,(+33) -01-46-82-82-52,,,patricia.lavoine@mairie-vitry94.fr,,https://vitry94.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193075,Ville d'Evry,None, Monsieur le Maire,,,Mairie d'Evry Direction Générale des Services Techniques,91011,EVRY CEDEX,,01-60-91-63-28,,01-60-77-11-46,v.maignant@mairie-evry.fr,http://www.evry.fr,,,,,,False,False,,False,False
15-193076,Les hôpitaux de Saint Maurice,None,V. Modolo,,,12-14 rue du Val d'Osne,94410,Saint-Maurice,,(+33)1-43-96-64-37,,(+33)1-43-96-66-56,v.modolo@hopitaux-st-maurice.fr,http://www.hopitaux-saint-maurice.fr,https://www.achat-hopital.com,,,,,False,False,,False,False
15-193077,SGAMI OUEST,None,"Mme BAUDAIS INGRID, SGAMI OUEST",,,"BZAMP 28, rue de la Pilate CS 40725",35207,Rennes cedex,,02-22-06-69-84,,,ingrid.baudais@interieur.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-193078,Centre Hospitalier Universitaire Caen,26140093100018,Mme GAUMERD Véronique,Monsieur le directeur,,Pharmacie centrale - Avenue Côte de Nacre - CS 30001,14033,Caen cedex 9,,(+33) 2-31-06-46-66,,(+33) 2-31-06-46-67,gaumerd-v@chu-caen.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193079,Rennes Métropole,None,M. le Président de Rennes Métropole,,,Direction des Champs LibresService Ressources et Moyens46 boulevard MagentaCS 33926,35039,Rennes CEDEX,,02-23-40-67-31,,02-23-40-66-31,marchespublics@leschampslibres.fr,http://metropole.rennes.fr/,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
15-193080,Ville de Villenave d'Ornon,None,Monsieur Le Maire,,,bp 97,33883,villenave d'ornon cedex,,,,,,http://www.villenavedornon.fr,http://www.marchespublics.aquitaine.fr,,,,,False,False,,False,False
15-193081,CHRU de Lille,None,Mme Cambier Nadège,,,CS 70001,59037,Lille cedex,,,,,,,https://www.achats-hopitaux.com,,,,,False,False,,False,False
15-193082,Conseil Général de La Manche,None,"Mme BARBET Isabelle, Conseil Départemental de la Manche",,,Direction du secrétariat général et de la commande publique - Service commande publique,50050,Saint-lô cedex,,02-33-05-94-40,,02-33-05-99-73,,https://marches-publics-manche.fr,,,,,,False,False,,False,False
15-193083,MEDDTL,None, Bureau des marchés (SG/SAF/MC1),,,Tour Pascal B,92055,La défense cedex,,00-33-01-40-81,,01-40-81-36-41,mc1.mc.saf.sg@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseHome,,,,,False,False,,False,False
15-193084,Ville de Montataire,None,Mme Queffelec Alexandra,,,Place Auguste Génie,60160,Montataire,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193085,Ville de Toulouges,None," ROQUE Jean, Maire",,,1 Boulevard de Clairfont BP 6,66350,TOULOUGES,,04-68-56-51-11,,,accueil.clairfont@toulouges.fr,http://www.marches-publics.info/acheteur/toulouges/,,,,,,False,False,,False,False
15-193087,E.P.S. de Ville-Evrard,None,"Mme PIERSON Antoinette, Adjoint des Cadres",,,Dahl - cellule des marchés publics202 avenue Jean Jaurèx,93332,Neuilly-sur-marne cedex,,(+33) 1-43-09-34-22,,(+33) 1-43-09-30-34,a.pierson@epsve.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_nwNbMOS1ty&v=1&selected=0,,,,,False,False,,False,False
15-193088,Voies navigables de France,13001779100018, Division des achats,,,"175, rue Ludovic Boutleux CS 30820",62408,Béthune cedex,,(+33) 3-21-63-24-24,,(+33) 3-21-63-29-50,division-achats@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=281087&orgAcronyme=d4t,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=281087&orgAcronyme=d4t,,,False,False,,False,False
15-193090,Mairie de Bordeaux,None,Mme Peluhet Sabine,Monsieur l'Adjoint au Maire Délégué pour les Marchés Publics,,Cité Municipale 4 rue Claude Bonnier,33077,Bordeaux,,(+33) -05-56-10-23-93,,(+33) -05-56-10-23-99,dam@mairie-bordeaux.fr,https://marchespublics.bordeaux.fr,https://marchespublics.bordeaux.fr,,,,,False,False,,False,False
15-193092,Institut de Cancérologie de la Loire,None, Mme sanâa belghouj,,,108 bis avenue albert raimond-bp 60008,42271,Saint- priest en jarez,,04-77-91-70-98,,04-77-91-70-16,sanaa.belghouj@icloire.fr,http://icloire.e-marchespublics.com,,,,,,False,False,,False,False
15-193094,Centre Hospitalier Andrée Rosemon,None, CELMA,,,Rue des Flamboyants - BP 6006,97306,Cayenne Cedex,,(+33) 5-94-39-50-50,5653,(+33) 5-94-39-51-18,gestion_cellule.marche@ch-cayenne.fr,http://char.marcoweb.fr,http://char.marcoweb.fr,,,,,False,False,,False,False
15-193095,Ville de Paris,None,,,,DFA - DJS - bureau des marchés - 17 boulevard Morland,75004,Paris,,,,,dfa-bm2@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-193096,Mairie de Bordeaux,None,Mme Peluhet Sabine,Monsieur l'Adjoint au Maire délégué pour les marchés publics,,Cité Municipale - 4 rue Claude-Bonnier,33077,Bordeaux,,(+33) -05-56-10-23-93,,(+33) -05-56-10-23-99,dam@mairie-bordeaux.fr,https://marchespublics.bordeaux.fr,https://marchespublics.bordeaux.fr,,,,,False,False,,False,False
15-193097,Conseil Général de La Moselle,None,M. le président du Conseil Départemental de la Moselle,,,1 rue du pont moreaucs 11096,57036,metz cedex1,,,,,smp@moselle.fr,,,,,,,False,False,,False,False
15-193098,Conseil Départemental de l'Hérault,None, À l'attention de Monsieur le Président du conseil départemental,,,"Service des Marchés - Hôtel du Département 1000, rue d'Alco Cedex 4",34087,Montpellier - France,,(+33) 4-67-67-67-67,,,marches-publics@herault.fr,http://www.herault.fr,,,,,,False,False,,False,False
15-193099,UGECAM AUVERGNE LIMOUSIN POITOU CHARE,None,Mme KERFENDAL SOPHIE,,,8 route de Limoges - CS 28,87430,Verneuil sur vienne,,(+33) 2-38-83-34-89,,(+33) 2-38-83-33-50,sophie.kerfendal@ugecam-centre.fr,http://www.ugecam-alpc.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193100,CH de l' Arrondissement de MONTREUIL,None,Joly sophie,,,140 chemin départemental 191cs 70008,62180,Rang du fliers,,(+33) 3-21-89-69-59,,(+33) 3-21-89-38-71,sjoly@ch-montreuil.fr,,,http://www.klekoon.com,,,,False,False,,False,False
15-193101,Conseil Général de la Guyane,None,M. le Président du Conseil Général,,,Place L.Heder,97300,Cayenne,GF,,,,,,http://cg973.marcoweb.fr,,,,,False,False,,False,False
15-193102,OPHLM de Drancy,None,M. AMARI,,,27 rue Roger Petieu,93700,Drancy,,01-48-96-68-00,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193103,Ville de Faches Thumesnil,None, Anthony fontaine,,,50 rue jean jaurès,59155,Faches thumesnil,,03-20-62-61-54,,03-20-62-12-20,afontaine@ville-fachesthumesnil.fr,http://www.ville-fachesthumesnil.fr/,http://ville-fachesthumesnil.e-marchespublics.com,,,,,False,False,,False,False
15-193105,Ville de Faches Thumesnil,None, Anthony fontaine,,,50 rue jean jaurès,59155,Faches thumesnil,,03-20-62-61-54,,03-20-62-12-20,afontaine@ville-fachesthumesnil.fr,http://www.ville-fachesthumesnil.fr/,http://ville-fachesthumesnil.e-marchespublics.com,,,,,False,False,,False,False
15-193106,Ville de Saint-Denis,None,M. Le Maire,,,2 place victor hugo BP 269,93205,Saint-denis cédex 01,,(+33) 1-49-33-68-79,,,mp_achats@ville-saint-denis.fr,,,,,,,False,False,,False,False
16-27516,Centre des monuments nationaux,None,Pôle Commande publique,,,62 rue Saint-Antoine,75186,Paris Cedex 04,,01-44-61-22-08,,,marches-publics@monuments-nationaux.fr,http://www.monuments-nationaux.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=285503&orgAcronyme=f5j,,,,,False,False,,False,False
15-193109,Eaux de Vienne - SIVEER,None,Monsieur le Président,,,55 rue de Bonneuil-Matours,86000,poitiers,,05-49-61-16-90,,05-49-44-14-23,contact@eauxdevienne.fr,http://www.eauxdevienne.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-193110,OPH DE L'AISNE,None,Monsieur le Directeur Général,,,1 place Jacques de Troyes,2007,laon cedex,,03-23-23-62-00,,03-23-23-62-40,,,,,,,,False,False,,False,False
15-193112,Hôpital Max Fourestier,None, Madame Brigitte DE LA LANCE,,,403 avenue de la République,92014,Nanterre cedex,,01-47-69-68-79,,01-47-69-66-22,marches-cash@ch-nanterre.fr,https://www.cash-nanterre.fr,,,,,,False,False,,False,False
15-193113,Office Public de L'Habitat de Fourmies,None,"Jérémy CHOULETTE, directeur général",,,Fourmies Habitat35 Rue Bouret,59610,Fourmies,,03-27-59-67-62,,03-27-58-22-33,jchoulette@ophfourmies.fr,,,,,,,False,False,,False,False
15-193114,Conseil Général de la Guyane,None,M. le Président du Conseil Général,,,Place Léopold Héder,97300,Cayenne,,,,,,,,,,,,False,False,,False,False
15-193115,Centre Hospitalier de Bourg en Bresse,None,Le Directeur du Centre Hospitalier,,,900 route de Paris CS 90401,1012,Bourg en Bresse Cedex,,(+33) 4-74-45-40-75,,(+33) 4-74-45-46-12,cellulemarches@ch-bourg01.fr,http://www.ch-bourg-en-bresse.fr/,http://www.klekoon.com/,,,,,False,False,,False,False
15-193117,Commune de Saint-Vulbas,None, Marcel jacquin,,,Espace charles de gaulle,1150,Saint-vulbas,,04-74-61-52-09,,04-74-61-57-96,c.marsigli@mairiestvulbas.fr,http://www.ville-saint-vulbas.fr/,http://saint-vulbas.e-marchespublics.com,,,,,False,False,,False,False
15-193118,Ville de Lille,215903500 00017,Mme Le Maire,,,Place Augustin Laurent CS 30667,59033,Lille cedex,,(+33) 3-20-49-59-95,,(+33) 3-20-49-54-49,marchespublics@mairie-lille.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193119,Communauté de Communes La Domitienne,None, Président,,,1 avenue de l'europe,34370,Maureilhan,,04-67-90-40-90,,04-67-90-40-99,b.morazzani@ladomitienne.com,http://www.ladomitienne.com,http://ladomitienne.e-marchespublics.com,,,,,False,False,,False,False
15-193120,Ville de Gargenville,None,M. Jean LEMAIRE,,,15 place du 11 novembre 1918,78440,Gargenville,,(+33) 1-30-98-89-00,,,,,,,,,,False,False,,False,False
15-193122,Conseil Général de La Moselle,None,M. le président du Conseil Départemental de la Moselle,,,1 rue du pont moreau cs 11096,57036,metz cedex 1,,,,,smp@moselle.fr,,,,,,,False,False,,False,False
15-193123,Ville de Fourqueux,None,"M. LEVEL Daniel, Directeur Services Techniques",,,1 place de la grille,78112,FOURQUEUX,,01-34-51-23-14,,01-34-51-22-59,responsable.technique@ville-fourqueux.fr,,http://demat.centraledesmarches.com/7021439,,,,,False,False,,False,False
15-193124,Maison de retraite le Manoir,None,Monsieur Le Directeur,,,"7, rue Aristide briand",91230,Montgeron,,(+33) 1-69-83-07-40,,(+33) 1-69-40-32-44,le.manoir.montgeron@wanadoo.fr,,https://www.boamp.fr/demat/consultation/CONS-15-193124,,,,,False,False,,False,False
15-193125,Ville de Villeurbanne,21690266800013, le Maire,,,"Direction de la Commande Publique, Place Lazare Goujon BP 65051",69601,VILLEURBANNE,,(+33) 4-26-10-60-07,,(+33) 4-72-65-80-51,,http://www.mairie-villeurbanne.fr,http://marches-publics.villeurbanne.fr,,,,,False,False,,False,False
15-193126,Communauté de Communes Quercy Caussada,None, Le Président,,,ZI de Meaux,82300,CAUSSADE,,05-63-93-28-66,,05-63-93-29-54,christophe.soulie.quercycaussadais@wanadoo.fr,,http://www.marchespublics82.com,,,,,False,False,,False,False
15-193128,Ministère de la Justice,None,responsable de la gestion budgétaire,"Service administratif régional - cellule budgétaire 18, rue Schlumberger CS10088 68025 Colmar",,"cour d'appel de Colmar 9, Avenue raymond Poincaré CS60073",68027,Colmar,,(+33) 3-89-21-55-06,,,rgbmp.sar.ca-colmar@justice.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-193129,Ecole Nationale Supérieure des Mines,None,Mme ORTEGA Aurélie,,,60 bld Saint-Michel,75272,Paris cedex 06,,(+33) 1-40-51-94-27,,,bureaumarches@mines-paristech.fr,http://www.mines-paristech.fr/Marches-publics/En-bref/,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_eKA3C3sOTR&v=1&selected=0,,,,,False,False,,False,False
15-193130,C.C.A.S. de Poitiers,None,Carole Mignere,,,service des Finances et de la Commande publique45 rue de la MarneCS 70593,86021,Poitiers cedex,,05-49-30-81-50,,,carole.mignere@mairie-poitiers.fr,http://www.poiters.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15-193131,C.C. du Val d'Oust et de Lanvaux,None,M. Alain LAUNAY,,,Pa de Tirpen - la Paviotaie CS 80055,56140,Malestroit,,(+33) -02-97-75-01-02,,(+33) -02-97-75-26-08,dst@ccvol.com,http://www.ccvol.com,http://marches.megalisbretagne.org/,http://marches.megalisbretagne.org/,http://marches.megalisbretagne.org/,,,False,False,,False,False
15-193134,Ville de Paris,None,,,,DFA - DFPE - 17 boulevard Morland,75004,Paris,,,,,dfa-bm2@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-193135,Conseil Général de La Moselle,None,M. le président du Conseil Départemental de la Moselle,,,1 rue du pont moreaucs 11096,57036,metz cedex 1,,,,,smp@moselle.fr,,,,,,,False,False,,False,False
15-193137,SDIS des Deux-Sèvres,None,M. le Président du Conseil d'Administration,,,100 rue de la garecs 40019,79180,chauray,,05-49-08-18-18,,05-48-08-18-19,annoncemarche@sdis79.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-193138,Conseil Général de la Guyane,None,,,,Place Léopold Héder BP 5021,97305,Cayenne Cedex,,,,,atienliong@cg973.fr,http://cg973.marcoweb.fr/,http://cg973.marcoweb.fr,,,,,False,False,,False,False
15-193139,Conseil Général de l'Eure,None,Mr le président du Conseil départemental,,,Hôtel du départementBoulevard Georges Chauvin,27021,Evreux cedex,,,,(+33) 2-32-31-94-60,,http://www.mpe27.fr,,,,,,False,False,,False,False
15-193140,Ville de Saint-Denis,None,M. Le Maire,Service marchés publics,,2 place victor hugo BP 269,93205,Saint-denis cédex 01,,(+33) 1-49-33-68-79,,(+33) 1-49-33-64-26,mp_achats@ville-saint-denis.fr,,http://avis.maximilien.fr,,,,,False,False,,False,False
15-193143,Syndicat mixte TRIFYL,None,M. Le Président,,,Route de Sieurac,81300,Labessiere Candeil,,,,,,,,,,,,False,False,,False,False
15-193144,Commune de Nangis,None,"M. Kechidi Farid, dst",,,Rue du maréchal de lattre de Tassigny bp55,77370,Nangis,,,,,,,,,,,,False,False,,False,False
15-193146,Ville de Lille,None,Mme Le Maire,,,Hôtel de Ville Place Augustin Laurent CS 30667,59033,Lille cedex,,(+33) 3-20-49-59-95,,(+33) 3-20-49-54-49,marchespublics@mairie-lille.fr,https://www.lille.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_FTdReke_ID,,,False,False,,False,False
15-193150,Département du Val de Marne,None,M. Le Président du Conseil départemental,,,Direction des Services de l'Environnement et de l'Assainissement - hôtel du département,94054,Créteil cedex,,,,,,http://www.valdemarne.fr,,,,,,False,False,,False,False
15-193152,Hospices Civils de Lyon,None,,,,"45, rue Villon",69373,Lyon cedex 08,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193154,Conseil Général de La Moselle,None,M. le président du Conseil Départemental de la Moselle,,,Hôtel du Département1 rue du Pont MoreauBP 11096,57036,Metz cedex 1,,,,,smp@moselle.fr,,,,,,,False,False,,False,False
15-193156,MAIRIE DE PANAZOL,None, Le Maire,,,Avenue Jean Monnet,87350,Panazol,,05-55-06-47-70,,05-55-06-37-65,,http://www.mairie-panazol.fr/,,,,,,False,False,,False,False
15-193158,Ville de Fontenay-aux-Roses,None, Service commande publique,,,75 rue boucicaut,92260,Fontenay-aux-roses,,01-41-13-20-68,,01-41-13-21-11,marches@fontenay-aux-roses.fr,http://fontenay-aux-roses.e-marchespublics.com,http://fontenay-aux-roses.e-marchespublics.com,,,,,False,False,,False,False
15-193160,GH Lariboisière-Fernand W-Saint Louis,None,"Mme PARIER Eve, Directrice",,,"1, avenue Claude Vellefaux",75475,Paris,,,,,commission.marches@aphp.fr,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-193161,COMMUNAUTE DE COMMUNES DU PAYS DE LIVA,None,M. LECLERC SEBASTIEN,,,68 RUE MARCEL GAMBIER,14140,LIVAROT,,02-31-32-01-18,,02-31-62-43-75,,,http://www.uamc14.com/ccpaysdelivarot/,,,,,False,False,,False,False
15-193163,Mairie de Vernouillet,None,"M. Sébastien POULBOT, DGS",,,Hôtel de Ville 9 rue Paul Doumer,78540,Vernouillet,,01-39-71-56-00,,,dgs@mairie-vernouillet.fr,,,,,,,False,False,,False,False
15-193165,GPMH au Havre,None,"M. le Directeur Général, Représentant de l'Etablissement Public",,,Terre Plein de la Barre CS 81413,76067,Le havre cedex,,02-32-74-69-58,,02-32-74-72-40,gpmhmarches@havre-port.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_0VX-fLQ7hD&v=1&selected=0,,,,,False,False,,False,False
15-193166,Ville de Dax,None,"M. BELLOCQ Gabriel, Mairie de Dax",,,"Rue Saint-Pierre, BP 50344 Rue Saint-Pierre, BP 50344",40107,Dax cedex,,05-58-56-80-14,,05-58-74-45-22,,http://www.dax.fr,,,,,,False,False,,False,False
15-193168,Centre Hospitalier de Saintes,None,M. le Directeur,,,11 Bd ambroise parébp 10326,17108,saintes,,(+33) 5-46-95-15-08,,(+33) 5-46-95-12-07,cellule-marches@ch-saintonge.fr,http://www.ch-saintes-marches.com,http://www.ch-saintes-marches.com,,,,,False,False,,False,False
15-193169,Ministère de la santé - DREES,None,Mme Ray Christine Christine,,,14 avenue Duquesne,75350,Paris,,,,,,,,,,,,False,False,,False,False
15-193172,Grand Troyes,None,M. le Président de Grand Troyes,,,"1, place Robert Galley",10000,Troyes,,(+33)3-25-45-27-11,,(+33)3-25-45-27-19,marches.publics@grand-troyes.fr,http://www.grand-troyes.fr,http://www.marches-aube.fr,,,,,False,False,,False,False
15-193173,Centre hospitalier W. Morey,None,M. le directeur du centre hospitalier,Direction des achats et de la logistique,,4 rue Capitaine DrillienCS 80120,71321,Chalon sur Saône,,(+33) 3-85-91-00-08,,(+33) 3-85-91-01-82,cellule.marches@ch-chalon71.fr,http://www.ch-chalon71.fr,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
15-193176,Ville d'Argelés sur mer,None,M. Le Député-maire,,,Allée Ferdinand Buisson B.P. 99,66704,Argeles Sur Mer Cedex,,,,,,,http://argeles-sur-mer.marcoweb.fr,,,,,False,False,,False,False
15-193177,Conseil Départemental de l'Hérault,None, À l'attention de Monsieur le Président du conseil départemental,,,"Service des Marchés - Hôtel du Département 1000, rue d'Alco Cedex 4",34087,Montpellier - France,,(+33) 4-67-67-67-67,,,marches-publics@herault.fr,http://www.herault.fr,,,,,,False,False,,False,False
15-193180,Ville de Fontenay-aux-Roses,None, Direction de la commande publique,,,75 rue boucicaut,92260,Fontenay-aux-roses,,(+33) 1-41-13-20-25,,(+33) 1-41-13-21-11,dirmarches@fontenay-aux-roses.fr,http://fontenay-aux-roses.e-marchespublics.com,http://fontenay-aux-roses.e-marchespublics.com,,,,,False,False,,False,False
15-193181,Centre Hospitalier Bretagne Atlantique,None, M. Alain LATINIER,,,20 boulevard du Général Maurice Guillaudot - BP 70555,56017,Vannes,,02-97-29-21-08,,,cyrille.gay@ch-bretagne-atlantique.fr,,,,,,,False,False,,False,False
15-193182,CHI de Créteil,None, Mme Maryse ZALMA,,,40 Avenue de Verdun,94010,Créteil Cedex,,(+33) 1-57-02-24-20,,(+33) 1-57-02-24-29,maryse.zalma@chicreteil.fr,,,,,,,False,False,,False,False
15-193184,Centre hospitalier W. Morey,None,M. le directeur du centre hospitalier,Direction des achats et de la logistique,,4 rue capitaine DrillienCS 80120,71321,Chalon sur Saône,,(+33) 3-85-91-00-08,,(+33) 3-85-91-01-82,cellule.marches@ch-chalon71.fr,http://www.ch-chalon71.fr,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
15-193185,Conseil Général de Seine saint Denis,None,,,,Direction de la Voirie et des déplacements - Hôtel du Département,93006,Bobigny cedex,,,,,,http://www.seine-saint-denis.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-193187,Ville de Paris,None,,,,DFA - DFPE - 17 boulevard morland,75004,Paris,,,,,dfa-bm2@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-193190,Ville de Bobigny,None,"M. Pascal Brusson, Chef de service",,,31 Avenue du Président ALLENDE,93000,Bobigny,,01-70-32-42-49,,01-70-32-42-70,,,https://bobigny.achatpublic.com,,,,,False,False,,False,False
15-193192,Communauté urbaine Le Creusot Montceau,None,Mr Brahim BETTAYEB,,,Château de la Verrerie - BP 90069,71206,Le Creusot Cedex,,03-85-77-51-51,,,marches.publics@creusot-montceau.org,http://www.creusot-montceau.org,https://www.e-bourgogne.fr,,,,,False,False,,False,False
15-193193,Centre Hospitalier de MONTPON,None, DESMOULIN Patrick - Directeur adjoint des achats,,,Vauclaire,24700,MONTPON-MENESTEROL,,05-53-82-82-10,,05-53-80-44-44,anouk.perrard@ch-montpon.fr,,,,,,,False,False,,False,False
15-193194,CHU de Rouen,None,,,,Direction des Travaux et des Services techniques 1 rue de Germont,76031,Rouen cedex,,(+33) -02-32-88-82-02,,(+33) -02-32-88-87-67,dtst@chu-rouen.fr,https://www.achats-hopitaux.com,https://www.achats-hopitaux.com,,https://www.achats-hopitaux.com,,,False,False,,False,False
15-193195,Ville de Limoges,None,Nathalie Périssat,,,Service de la Commande Publique8 rue Pierre Brossolette,87000,Limoges,,,,05-55-03-86-60,,,http://www.achats-limousin.com,,,,,False,False,,False,False
15-193196,Métropole Européenne de Lille,None,Mlle ZAPATA-CARRILLO Pauline,,,1 rue du Ballon - C.S. 50749,59034,Lille cedex,,03-20-21-31-95,,,dmg-marche@lillemetropole.fr,,,,,,,False,False,,False,False
15-193197,Centre Hospitalier de Château du Loir,None,"M. Pierre Henri GUILLET, Directeur",,,5 allée Saint Martin - BP 80129,72500,Château du Loir,,(+33) 2-43-44-77-77,,(+33) 2-43-44-77-99,,http://www.ch-chateauduloir.fr,http://www.achat-hopital.fr,,,,,False,False,,False,False
15-193198,SGAP Ouest,None,"Mme VERDIER Laurence, SGAMI OUEST",,,"28, rue de la Pilate CS 40725",35207,Rennes cedex 2,,02-99-67-81-13,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
16-13310,Conseil Régional de la Réunion,None,M. Le président du conseil régional,,,Hôtel de Région Pierre Lagourgue Avenue René Cassin,97490,Sainte clotilde,,02-62-48-70-00,,,marches@cr-reunion.fr,http://www.marches-publics.regionreunion.com,https://www.marches-publics.regionreunion.com,,,,,False,False,,False,False
15-193200,CC Causses Vallée Dordogne,None, le Président,,,Bramefond,46200,SOUILLAC,,05-65-27-02-10,,05-65-41-39-28,,,http://marches-publics.info46.com,,,,,False,False,,False,False
15-193201,Ville de Lyon,None," COLLOMB Gérard, Maire",,,"Direction des Affaires culturelles, Place de la Comédie",69205,LYON,,,,,,http://www.lyon.fr,http://www.marchespublics.lyon.fr,,,,,False,False,,False,False
15-193202,Ville de Toulouges,None," ROQUE Jean, Maire",,,1 Boulevard de Clairfont BP 6,66350,TOULOUGES,,04-68-56-51-11,,,accueil.clairfont@toulouges.fr,http://www.marches-publics.info/acheteur/toulouges/,,,,,,False,False,,False,False
15-193204,Ville de Saint Martin-de-Belleville,21730257900016," Plaisance André, Maire",,,Mairie,73440,Saint Martin de Belleville,,(+33) 4-79-08-94-30,,(+33) 4-79-08-99-77,services.techniques@mairie-smb.com,,,,,,,False,False,,False,False
15-193205,Ville de Levallois,21920044100018, le Maire,,,"Hôtel de Ville, Place de la République",92300,Levallois,,(+33) 1-49-68-30-00,,(+33) 1-47-59-03-96,marches@ville-levallois.fr,http://www.ville-levallois.fr,http://www.ville-levallois.fr,,,,,False,False,,False,False
15-193206,SDIS de la Sarthe,None," VOGEL Jean Pierre, Président du Conseil d'Administration du SDIS72",,,15 boulevard Saint Michel,72190,COULAINES,,02-43-54-65-50,,,,,,,,,,False,False,,False,False
15-193207,Commune d'Hyères-les-Palmiers,21830069700016, Le Maire,,,12 Avenue Joseph Clotis BP 709,83412,Hyères,,(+33) 4-94-00-78-32,,(+33) 4-94-00-79-81,,http://www.hyeres.fr,http://www.marchespublics.hyeres.fr,,,,,False,False,,False,False
16-13114,SIETREM,None,M. Le Président,,,ZAE La Courtillière3 rue de grand Pommeraye,77400,Saint-thibault-des-vignes,,,,,,,,,,,,False,False,,False,False
15-193209,Commune de Châtenay-Malabry,None," SIFFREDI Georges, Maire de Châtenay-Malabry",,,26 rue du Docteur Le Savoureux,92290,Châtenay-Malabry,,01-46-83-46-11,,01-46-83-45-61,commande-publique@chatenay-malabry.fr,http://www.chatenay-malabry.fr,http://www.chatenay-malabry.fr,,,,,False,False,,False,False
15-193210,VILLE DE MONTREUIL,None,M. Maire Le,,,Place de l'Hotel de Ville,93100,Montreuil,,(+33) 1-48-70-66-89,,,sacop@montreuil.fr,http://www.montreuil.fr/,http://www.maximilien.fr,,,,,False,False,,False,False
15-193211,SIABA,None," GROSS Jean-Claude, Président",,,117 rue Pierre Passemard,69210,L'Arbresle,,,,,,,http://www.leprogres-legales.com,,,,,False,False,,False,False
